writing,phonetic,count
เงื่อนไข,ŋɯa̯n˥˩.kʰaj˩˩˦,1
เงื่อนไขบังคับก่อน,ŋɯa̯n˥˩.kʰaj˩˩˦.baŋ˧.kʰap̚˦˥.kɔːn˨˩,1
เงื่อนไขบังคับหลัง,ŋɯa̯n˥˩.kʰaj˩˩˦.baŋ˧.kʰap̚˦˥.laŋ˩˩˦,1
เงื้อม,ŋɯa̯m˦˥,1
เงื้อมมือ,ŋɯa̯m˦˥.mɯː˧,1
เง่หมึง,ŋeː˥˩.mɯŋ˩˩˦,1
เง่า,ŋaw˥˩,1
เจ,t͡ɕeː˧,1
เจงกีสข่าน,t͡ɕeːŋ˧.kiːt̚˨˩.kʰaːn˨˩,1
เจดีย์,t͡ɕeː˧.diː˧,1
เจตนา,t͡ɕeːt̚˨˩.ta˨˩.naː˧,1
เจตนารมณ์,t͡ɕeːt̚˨˩.ta˨˩.naː˧.rom˧,1
เจตนารมย์,t͡ɕeːt̚˨˩.ta˨˩.naː˧.rom˧,1
เจนีวา,t͡ɕeː˧.niː˧.waː˧,1
เจรจา,t͡ɕeː˧.ra˦˥.t͡ɕaː˧,2
เจรจา,t͡ɕeːn˧.ra˦˥.t͡ɕaː˧,2
เจริญ,t͡ɕa˨˩.rɤːn˧,1
เจริญตาเจริญใจ,t͡ɕa˨˩.rɤːn˧.taː˧.t͡ɕa˨˩.rɤːn˧.t͡ɕaj˧,1
เจริญพร,t͡ɕa˨˩.rɤːn˧.pʰɔːn˧,1
เจริญพวง,t͡ɕa˨˩.rɤːn˧.pʰua̯ŋ˧,1
เจล,t͡ɕeːl˧,2
เจล,t͡ɕel˧,2
เจลาติน,t͡ɕeː˧.laː˧.tin˧,1
เจว็ด,t͡ɕa˨˩.wet̚˨˩,1
เจอ,t͡ɕɤː˧,1
เจอกัน,t͡ɕɤː˧.kan˧,1
เจอร์เมเนียม,t͡ɕɤː˧.meː˧.nia̯m˥˩,1
เจาะ,t͡ɕɔʔ˨˩,1
เจาะจง,t͡ɕɔʔ˨˩.t͡ɕoŋ˧,1
เจาะยาง,t͡ɕɔʔ˨˩.jaːŋ˧,1
เจาะไข่แดง,t͡ɕɔʔ˨˩.kʰaj˨˩.dɛːŋ˧,1
เจิม,t͡ɕɤːm˧,1
เจียน,t͡ɕia̯n˧,1
เจียม,t͡ɕia̯m˧,1
เจียมใจ,t͡ɕia̯m˧.t͡ɕaj˧,1
เจียระไน,t͡ɕia̯˧.ra˦˥.naj˧,1
เจียว,t͡ɕia̯w˧,1
เจี๊ยก,t͡ɕia̯k̚˦˥,1
เจี๊ยว,t͡ɕia̯w˦˥,1
เจี๊ยะ,t͡ɕia̯ʔ˦˥,1
เจี๋ยมเจี้ยม,t͡ɕia̯m˩˩˦.t͡ɕia̯m˥˩,1
เจือ,t͡ɕɯa̯˧,1
เจือจาง,t͡ɕɯa̯˧.t͡ɕaːŋ˧,1
เจือจาน,t͡ɕɯa̯˧.t͡ɕaːn˧,1
เจื้อยแจ้ว,t͡ɕɯa̯j˥˩.t͡ɕɛw˥˩,1
เจื๋อน,t͡ɕɯa̯n˩˩˦,1
เจได,t͡ɕeː˧.daj˧,1
เจ็ด,t͡ɕet̚˨˩,1
เจ็ดสิบ,t͡ɕet̚˨˩.sip̚˨˩,1
เจ็ดเหลี่ยม,t͡ɕet̚˨˩.lia̯m˨˩,1
เจ็บ,t͡ɕep̚˨˩,1
เจ็บป่วย,t͡ɕep̚˨˩.pua̯j˨˩,1
เจ็บใจ,t͡ɕep̚˨˩.t͡ɕaj˧,1
เจ็บไข้,t͡ɕep̚˨˩.kʰaj˥˩,1
เจ้า,t͡ɕaːw˥˩,2
เจ้า,t͡ɕaw˥˩,2
เจ้ากรรม,t͡ɕaw˥˩.kam˧,2
เจ้ากรรม,t͡ɕaːw˥˩.kam˧,2
เจ้ากรรมนายเวร,t͡ɕaːw˥˩.kam˧.naːj˧.weːn˧,1
เจ้าของ,t͡ɕaw˥˩.kʰɔːŋ˩˩˦,2
เจ้าของ,t͡ɕaːw˥˩.kʰɔːŋ˩˩˦,2
เจ้าของที่ดิน,t͡ɕaw˥˩.kʰɔːŋ˩˩˦.tʰiː˥˩.din˧,2
เจ้าของที่ดิน,t͡ɕaːw˥˩.kʰɔːŋ˩˩˦.tʰiː˥˩.din˧,2
เจ้าของบ้าน,t͡ɕaw˥˩.kʰɔːŋ˩˩˦.baːn˥˩,2
เจ้าของบ้าน,t͡ɕaːw˥˩.kʰɔːŋ˩˩˦.baːn˥˩,2
เจ้าของภาษา,t͡ɕaw˥˩.kʰɔːŋ˩˩˦.pʰaː˧.saː˩˩˦,1
เจ้าข้า,t͡ɕaw˥˩.kʰaː˥˩,1
เจ้าค่ะ,t͡ɕaw˥˩.kʰaʔ˥˩,1
เจ้าชาย,t͡ɕaːw˥˩.t͡ɕʰaːj˧,2
เจ้าชาย,t͡ɕaw˥˩.t͡ɕʰaːj˧,2
เจ้าชายนิทรา,t͡ɕaw˥˩.t͡ɕʰaːj˧.nit̚˦˥.tʰraː˧,1
เจ้าชู้,t͡ɕaw˥˩.t͡ɕʰuː˦˥,1
เจ้านาย,t͡ɕaw˥˩.naːj˧,1
เจ้าบ่าว,t͡ɕaw˥˩.baːw˨˩,1
เจ้าบ้าน,t͡ɕaːw˥˩.baːn˥˩,1
เจ้าประคุณ,t͡ɕaːw˥˩.pra˨˩.kʰun˧,1
เจ้าประเทศราช,t͡ɕaːw˥˩.pra˨˩.tʰeːt̚˥˩.sa˨˩.raːt̚˥˩,1
เจ้าพญา,t͡ɕaːw˥˩.pʰa˦˥.jaː˧,1
เจ้าพนักงาน,t͡ɕaːw˥˩.pʰa˦˥.nak̚˦˥.ŋaːn˧,1
เจ้าพระยา,t͡ɕaːw˥˩.pʰra˦˥.jaː˧,1
เจ้าพ่อ,t͡ɕaw˥˩.pʰɔː˥˩,1
เจ้าฟ้า,t͡ɕaːw˥˩.faː˦˥,1
เจ้าภาพ,t͡ɕaw˥˩.pʰaːp̚˥˩,1
เจ้ามือ,t͡ɕaw˥˩.mɯː˧,2
เจ้ามือ,t͡ɕaːw˥˩.mɯː˧,2
เจ้าวัด,t͡ɕaːw˥˩.wat̚˦˥,1
เจ้าสัว,t͡ɕaw˥˩.sua̯˩˩˦,1
เจ้าสาว,t͡ɕaw˥˩.saːw˩˩˦,1
เจ้าสำนัก,t͡ɕaw˥˩.sam˩˩˦.nak̚˦˥,1
เจ้าสำนักโรงแรม,t͡ɕaw˥˩.sam˩˩˦.nak̚˦˥.roːŋ˧.rɛːm˧,1
เจ้าหญิง,t͡ɕaːw˥˩.jiŋ˩˩˦,2
เจ้าหญิง,t͡ɕaw˥˩.jiŋ˩˩˦,2
เจ้าหญิงนิทรา,t͡ɕaw˥˩.jiŋ˩˩˦.nit̚˦˥.tʰraː˧,1
เจ้าหนี้,t͡ɕaːw˥˩.niː˥˩,2
เจ้าหนี้,t͡ɕaw˥˩.niː˥˩,2
เจ้าหน้าที่,t͡ɕaːw˥˩.naː˥˩.tʰiː˥˩,1
เจ้าอยู่หัว,t͡ɕaːw˥˩.juː˨˩.hua̯˩˩˦,1
เจ้าอารมณ์,t͡ɕaːw˥˩.ʔaː˧.rom˧,1
เจ้าอาวาส,t͡ɕaːw˥˩.ʔaː˧.waːt̚˥˩,1
เจ้าแผ่นดิน,t͡ɕaːw˥˩.pʰɛn˨˩.din˧,1
เจ้าโลก,t͡ɕaːw˥˩.loːk̚˥˩,1
เจ้าใหญ่นายโต,t͡ɕaːw˥˩.jaj˨˩.naːj˧.toː˧,1
เจ๊,t͡ɕeː˦˥,1
เจ๊ก,t͡ɕek̚˦˥,1
เจ๊ง,t͡ɕeŋ˦˥,1
เจ๋ง,t͡ɕeŋ˩˩˦,1
เฉ,t͡ɕʰeː˩˩˦,1
เฉก,t͡ɕʰeːk̚˨˩,1
เฉด,t͡ɕʰeːt̚˨˩,1
เฉพาะ,t͡ɕʰa˨˩.pʰɔʔ˦˥,1
เฉย,t͡ɕʰɤːj˩˩˦,2
เฉย,t͡ɕʰɤj˩˩˦,2
เฉลย,t͡ɕʰa˨˩.lɤːj˩˩˦,1
เฉลิม,t͡ɕʰa˨˩.lɤːm˩˩˦,1
เฉลิมฉลอง,t͡ɕʰa˨˩.lɤːm˩˩˦.t͡ɕʰa˨˩.lɔːŋ˩˩˦,1
เฉลิมพระราชมนเทียร,t͡ɕʰa˨˩.lɤːm˩˩˦.pʰra˦˥.raːt̚˥˩.t͡ɕʰa˦˥.mon˧.tʰia̯n˧,1
เฉลียวฉลาด,t͡ɕʰa˨˩.lia̯w˩˩˦.t͡ɕʰa˨˩.laːt̚˨˩,1
เฉลี่ย,t͡ɕʰa˨˩.lia̯˨˩,1
เฉา,t͡ɕʰaw˩˩˦,1
เฉาก๊วย,t͡ɕʰaw˩˩˦.kua̯j˦˥,1
เฉาะ,t͡ɕʰɔʔ˨˩,1
เฉิดฉาย,t͡ɕʰɤːt̚˨˩.t͡ɕʰaːj˩˩˦,1
เฉิ่ม,t͡ɕʰɤm˨˩,1
เฉียง,t͡ɕʰia̯ŋ˩˩˦,1
เฉียด,t͡ɕʰia̯t̚˨˩,1
เฉียบ,t͡ɕʰia̯p̚˨˩,1
เฉือน,t͡ɕʰɯa̯n˩˩˦,1
เฉื่อย,t͡ɕʰɯa̯j˨˩,1
เฉ่ง,t͡ɕʰeŋ˨˩,1
เชงเม้ง,t͡ɕʰeŋ˧.meŋ˦˥,1
เชชเนีย,t͡ɕʰeː˧.t͡ɕʰa˦˥.nia̯˧,1
เชน,t͡ɕʰeːn˧,1
เชฟ,t͡ɕʰeːp̚˦˥,2
เชฟ,t͡ɕʰeːf˦˥,2
เชย,t͡ɕʰɤːj˧,1
เชยชม,t͡ɕʰɤːj˧.t͡ɕʰom˧,1
เชยีงใหม,t͡ɕʰia̯ŋ˧.maj˨˩,1
เชลย,t͡ɕʰa˦˥.lɤːj˧,1
เชลยศึก,t͡ɕʰa˦˥.lɤːj˧.sɯk̚˨˩,1
เชลโล,t͡ɕʰen˧.loː˥˩,1
เชษฐะ,t͡ɕʰeːt̚˥˩.tʰaʔ˨˩,1
เชษฐา,t͡ɕʰeːt̚˥˩.tʰaː˩˩˦,1
เชอง,t͡ɕʰɤːŋ˧,1
เชอร์รี,t͡ɕʰɤː˧.riː˥˩,1
เชอร์รี่,t͡ɕʰɤː˧.riː˥˩,1
เชาวน์,t͡ɕʰaw˧,1
เชิง,t͡ɕʰɤːŋ˧,1
เชิงกราน,t͡ɕʰɤːŋ˧.kraːn˧,1
เชิงซ้อน,t͡ɕʰɤːŋ˧.sɔːn˦˥,1
เชิงพาณิชย์,t͡ɕʰɤːŋ˧.pʰaː˧.nit̚˦˥,1
เชิงเทิน,t͡ɕʰɤːŋ˧.tʰɤːn˧,1
เชิงเทียน,t͡ɕʰɤːŋ˧.tʰia̯n˧,1
เชิญ,t͡ɕʰɤːn˧,1
เชิญทานครับ,t͡ɕʰɤːn˧.tʰaːn˧.kʰrap̚˦˥,1
เชิญทานค่ะ,t͡ɕʰɤːn˧.tʰaːn˧.kʰaʔ˥˩,1
เชิด,t͡ɕʰɤːt̚˥˩,2
เชิด,t͡ɕʰɤt̚˥˩,2
เชิดชู,t͡ɕʰɤːt̚˥˩.t͡ɕʰuː˧,1
เชิ้ต,t͡ɕʰɤːt̚˦˥,1
เชียง,t͡ɕʰia̯ŋ˧,1
เชียงตุง,t͡ɕʰia̯ŋ˧.tuŋ˧,1
เชียงราย,t͡ɕʰia̯ŋ˧.raːj˧,1
เชียงรุ่ง,t͡ɕʰia̯ŋ˧.ruŋ˥˩,1
เชียงใหม่,t͡ɕʰia̯ŋ˧.maj˨˩,1
เชียร์,t͡ɕʰia̯˧,1
เชียร์ลีดเดอร์,t͡ɕʰia̯˧.liːt̚˨˩.dɤː˥˩,1
เชี่ย,t͡ɕʰia̯˥˩,1
เชี่ยว,t͡ɕʰia̯w˥˩,1
เชี่ยวชาญ,t͡ɕʰia̯w˥˩.t͡ɕʰaːn˧,1
เชือก,t͡ɕʰɯa̯k̚˥˩,1
เชือกผูกรองเท้า,t͡ɕʰɯa̯k̚˥˩.pʰuːk̚˨˩.rɔːŋ˧.tʰaːw˦˥,1
เชือด,t͡ɕʰɯa̯t̚˥˩,1
เชือดไก่ให้ลิงดู,t͡ɕʰɯa̯t̚˥˩.kaj˨˩.haj˥˩.liŋ˧.duː˧,1
เชื่อ,t͡ɕʰɯa̯˥˩,1
เชื่อง,t͡ɕʰɯa̯ŋ˥˩,1
เชื่อถือ,t͡ɕʰɯa̯˥˩.tʰɯː˩˩˦,1
เชื่อฟัง,t͡ɕʰɯa̯˥˩.faŋ˧,1
เชื่อม,t͡ɕʰɯa̯m˥˩,1
เชื่อมั่น,t͡ɕʰɯa̯˥˩.man˥˩,1
เชื่อโชคลาง,t͡ɕʰɯa̯˥˩.t͡ɕʰoːk̚˥˩.laːŋ˧,1
เชื่อใจ,t͡ɕʰɯa̯˥˩.t͡ɕaj˧,1
เชื้อ,t͡ɕʰɯa̯˦˥,1
เชื้อชาติ,t͡ɕʰɯa̯˦˥.t͡ɕʰaːt̚˥˩,1
เชื้อรา,t͡ɕʰɯa̯˦˥.raː˧,1
เชื้อสาย,t͡ɕʰɯa̯˦˥.saːj˩˩˦,1
เชื้อเพลิง,t͡ɕʰɯa̯˦˥.pʰlɤːŋ˧,1
เชื้อโรค,t͡ɕʰɯa̯˦˥.roːk̚˥˩,1
เชื้อไฟ,t͡ɕʰɯa̯˦˥.faj˧,1
เชเชน,t͡ɕʰeː˧.t͡ɕʰeːn˧,1
เช็ก,t͡ɕʰek̚˦˥,1
เช็กบิล,t͡ɕʰek̚˦˥.bin˧,1
เช็กเกีย,t͡ɕʰek̚˦˥.kia̯˧,1
เช็กโกสโลวะเกีย,t͡ɕʰek̚˦˥.koː˧.sa˨˩.loː˧.wa˦˥.kia̯˧,1
เช็ค,t͡ɕʰek̚˦˥,1
เช็คบิล,t͡ɕʰek̚˦˥.bin˧,1
เช็งเม้ง,t͡ɕʰeŋ˧.meŋ˦˥,1
เช็ด,t͡ɕʰet̚˦˥,1
เช่น,t͡ɕʰen˥˩,1
เช่นเคย,t͡ɕʰeːn˥˩.kʰɤːj˧,1
เช่า,t͡ɕʰaw˥˩,1
เช่าซื้อ,t͡ɕʰaw˥˩.sɯː˦˥,1
เช่าทรัพย์,t͡ɕʰaw˥˩.sap̚˦˥,1
เช่าทรัพย์สิน,t͡ɕʰaw˥˩.sap̚˦˥.sin˩˩˦,1
เช้ง,t͡ɕʰeːŋ˦˥,2
เช้ง,t͡ɕʰeŋ˦˥,2
เช้า,t͡ɕʰaːw˦˥,2
เช้า,t͡ɕʰaw˦˥,2
เช้ามืด,t͡ɕʰaːw˦˥.mɯːt̚˥˩,1
เซ,seː˧,1
เซน,seːn˧,1
เซนติเมตร,sen˧.ti˨˩.meːt̚˦˥,2
เซนติเมตร,sen˧.ti˧.meːt̚˦˥,2
เซนต์คิตส์และเนวิส,seːn˦˥.kʰit̚˦˥.lɛʔ˦˥.neː˧.wis˦˥,1
เซนต์ปีเตอร์สเบิร์ก,seːn˦˥.piː˧.tɤː˥˩.sa˨˩.bɤːk̚˨˩,1
เซนต์ลูเชีย,sen˦˥.luː˧.t͡ɕʰia̯˧,1
เซนต์ลูเซีย,sen˦˥.luː˧.sia̯˧,1
เซนต์วินเซนต์และเกรนาดีนส์,sen˦˥.win˧.sen˦˥.lɛʔ˦˥.kreː˧.naː˧.diːn˧,1
เซฟ,seːp̚˦˥,2
เซฟ,seːf˦˥,2
เซรามิก,seː˧.raː˧.mik̚˨˩,1
เซลฟี,seːl˧.fiː˥˩,1
เซลฟี่,seːl˧.fiː˥˩,1
เซลลูลอยด์,seːl˧.luː˧.lɔːj˧,1
เซลล์,seːl˧,1
เซลล์ต้นกำเนิด,seːl˧.ton˥˩.kam˧.nɤːt̚˨˩,1
เซลล์แสงอาทิตย์,seːl˧.sɛːŋ˩˩˦.ʔaː˧.tʰit̚˦˥,1
เซลล์ไข่,seːl˧.kʰaj˨˩,1
เซลเซียส,sen˧.sia̯t̚˥˩,3
เซลเซียส,sel˧.sia̯t̚˥˩,3
เซลเซียส,sel˧.sia̯s˥˩,3
เซอร์,sɤː˥˩,2
เซอร์,sɤː˧,2
เซอร์เบีย,sɤː˧.bia̯˧,1
เซอร์โคเนียม,sɤː˧.kʰoː˧.nia̯m˥˩,1
เซอร์ไพรส์,sɤː˧.pʰraj˦˥,1
เซา,saw˧,1
เซาตูเมและปรินซีปี,saw˧.tuː˧.meː˧.lɛʔ˦˥.prin˧.siː˧.piː˧,2
เซาตูเมและปรินซีปี,saw˧.tuː˧.meː˧.lɛʔ˦˥.prin˧.siː˧.piː˥˩,2
เซาท์ซูดาน,saw˦˥.suː˧.daːn˧,1
เซาท์ดาโคตา,saw˦˥.daː˧.kʰoː˧.taː˥˩,1
เซาท์ออสเตรเลีย,saw˦˥.ʔɔs˦˥.treː˧.lia̯˧,1
เซาท์แคโรไลนา,saw˦˥.kʰɛː˧.roː˧.laj˧.naː˥˩,1
เซาะ,sɔʔ˦˥,1
เซาเปาลู,saw˧.paw˧.luː˧,1
เซิร์ฟเวอร์,sɤːp̚˦˥.wɤː˥˩,2
เซิร์ฟเวอร์,sɤːf˦˥.wɤː˥˩,2
เซียน,sia̯n˧,1
เซียมตือ,sia̯m˧.tɯː˧,1
เซียร์ราลีโอน,sia̯˧.raː˥˩.liː˧.ʔoːn˧,1
เซียว,sia̯w˧,1
เซี่ยงไฮ้,sia̯ŋ˥˩.haj˦˥,1
เซเชลส์,seː˧.t͡ɕʰeːl˧,2
เซเชลส์,seː˧.t͡ɕʰeːn˧,2
เซเทอร์,seː˧.tʰɤː˥˩,1
เซเนกัล,seː˧.neː˧.kal˥˩,2
เซเนกัล,seː˧.neː˧.kal˧,2
เซเลบ,seː˧.lep̚˦˥,1
เซเลรี่,seː˧.leː˧.riː˥˩,1
เซเล็บ,seː˧.lep̚˦˥,1
เซ็กซี่,sek̚˦˥.siː˥˩,1
เซ็กส์,sek̚˦˥,2
เซ็กส์,sek̚s˦˥,2
เซ็ง,seŋ˧,1
เซ็น,sen˧,1
เซ็นต์,sen˧,1
เซ็นเซอร์,sen˧.sɤː˥˩,1
เซ่น,sen˥˩,1
เซ่อ,sɤː˥˩,1
เฌอ,t͡ɕʰɤː˧,1
เฒ่า,tʰaw˥˩,1
เฒ่าทารก,tʰaw˥˩.tʰaː˧.rok̚˦˥,1
เฒ่าหัวงู,tʰaw˥˩.hua̯˩˩˦.ŋuː˧,1
เณร,neːn˧,1
เดซี,deː˧.siː˥˩,1
เดซี่,deː˧.siː˥˩,1
เดดซี,deːt̚˦˥.siː˧,1
เดท,deːt̚˨˩,1
เดน,deːn˧,1
เดนมาร์ก,den˧.maːk̚˨˩,1
เดนลอว์,deːn˧.lɔː˧,1
เดนเวอร์,den˧.wɤː˥˩,1
เดมะนิม,deː˧.ma˦˥.nim˧,1
เดรัจฉาน,deː˧.rat̚˦˥.t͡ɕʰaːn˩˩˦,1
เดลตา,deːl˧.taː˥˩,2
เดลตา,del˧.taː˥˩,2
เดลาแวร์,deː˧.laː˧.wɛː˧,1
เดลี,deː˧.liː˧,1
เดอะแบก,dɤʔ˨˩.bɛːk̚˨˩,1
เดา,daw˧,1
เดาะ,dɔʔ˨˩,1
เดิน,dɤːn˧,1
เดินขบวน,dɤːn˧.kʰa˨˩.bua̯n˧,1
เดินทาง,dɤːn˧.tʰaːŋ˧,1
เดินสาย,dɤːn˧.saːj˩˩˦,1
เดินหน้า,dɤːn˧.naː˥˩,1
เดินเท้า,dɤːn˧.tʰaw˦˥,1
เดินเล่น,dɤːn˧.len˥˩,1
เดิม,dɤːm˧,1
เดิมพัน,dɤːm˧.pʰan˧,1
เดิ้ง,dɤŋ˥˩,1
เดียรฉาน,dia̯˧.ra˦˥.t͡ɕʰaːn˩˩˦,1
เดียรัจฉาน,dia̯˧.rat̚˦˥.t͡ɕʰaːn˩˩˦,1
เดียว,dia̯w˧,1
เดียวกัน,dia̯w˧.kan˧,1
เดี่ยว,dia̯w˨˩,1
เดี๋ยว,dia̯w˩˩˦,1
เดี๋ยวนี้,dia̯w˩˩˦.niː˦˥,1
เดี๋ยวเดียว,dia̯w˩˩˦.dia̯w˧,1
เดือด,dɯa̯t̚˨˩,1
เดือดดาล,dɯa̯t̚˨˩.daːn˧,1
เดือดร้อน,dɯa̯t̚˨˩.rɔːn˦˥,1
เดือดเนื้อร้อนใจ,dɯa̯t̚˨˩.nɯa̯˦˥.rɔːn˦˥.t͡ɕaj˧,1
เดือน,dɯa̯n˧,1
เดือนเย็น,dɯa̯n˧.jen˧,1
เดือย,dɯa̯j˧,1
เดโช,deː˧.t͡ɕʰoː˧,1
เด็ก,dek̚˨˩,1
เด็กชาย,dek̚˨˩.t͡ɕʰaːj˧,1
เด็กนรก,dek̚˨˩.na˦˥.rok̚˦˥,1
เด็กน้อย,dek̚˨˩.nɔːj˦˥,1
เด็กผู้ชาย,dek̚˨˩.pʰuː˥˩.t͡ɕʰaːj˧,1
เด็กผู้หญิง,dek̚˨˩.pʰuː˥˩.jiŋ˩˩˦,1
เด็กวัด,dek̚˨˩.wat̚˦˥,1
เด็กสาว,dek̚˨˩.saːw˩˩˦,1
เด็กหญิง,dek̚˨˩.jiŋ˩˩˦,1
เด็กอนามัย,dek̚˨˩.ʔa˨˩.naː˧.maj˧,1
เด็กอ่อน,dek̚˨˩.ʔɔːn˨˩,1
เด็กเจ็ดเข้าเฒ่าเจ็ดสิบ,dek̚˨˩.t͡ɕet̚˨˩.kʰaːw˥˩.tʰaw˥˩.t͡ɕet̚˨˩.sip̚˨˩,2
เด็กเจ็ดเข้าเฒ่าเจ็ดสิบ,dek̚˨˩.t͡ɕet̚˨˩.kʰaw˥˩.tʰaw˥˩.t͡ɕet̚˨˩.sip̚˨˩,2
เด็กเปรต,dek̚˨˩.preːt̚˨˩,1
เด็กเมื่อวานซืน,dek̚˨˩.mɯa̯˥˩.waːn˧.sɯːn˧,1
เด็กเวร,dek̚˨˩.weːn˧,1
เด็กเสิร์ฟ,dek̚˨˩.sɤːp̚˨˩,1
เด็กเอ็น,dek̚˨˩.ʔen˧,1
เด็กแนว,dek̚˨˩.nɛːw˧,1
เด็กแว้น,dek̚˨˩.wɛn˦˥,1
เด็กแว๊น,dek̚˨˩.wɛn˦˥,1
เด็กแสบ,dek̚˨˩.sɛːp̚˨˩,1
เด็ด,det̚˨˩,1
เด็ดขาด,det̚˨˩.kʰaːt̚˨˩,1
เด็ดเดี่ยว,det̚˨˩.dia̯w˨˩,1
เด่,deː˨˩,1
เด่น,den˨˩,1
เด้ง,deŋ˥˩,1
เด้า,daw˥˩,1
เด๊ดสะมอเร่,deːt̚˦˥.sa˨˩.mɔː˧.reː˥˩,1
เตง,teːŋ˧,1
เตย,tɤːj˧,1
เตรียม,tria̯m˧,1
เตรียมตัว,tria̯m˧.tua̯˧,1
เตรียมพร้อม,tria̯m˧.pʰrɔːm˦˥,1
เตร็จ,tret̚˨˩,1
เตร่,treː˨˩,1
เตลังคานา,teː˧.laŋ˧.kʰaː˧.naː˧,1
เตลิด,ta˨˩.lɤːt̚˨˩,1
เตลูกู,teː˧.luː˧.kuː˧,1
เตหะราน,teː˧.ha˨˩.raːn˧,1
เตะ,teʔ˨˩,1
เตา,taw˧,1
เตาผิง,taw˧.pʰiŋ˩˩˦,1
เตารีด,taw˧.riːt̚˥˩,1
เตาอบ,taw˧.ʔop̚˨˩,1
เตาอบไมโครเวฟ,taw˧.ʔop̚˨˩.maj˧.kʰroː˧.weːp̚˦˥,2
เตาอบไมโครเวฟ,taw˧.ʔop̚˨˩.maj˧.kʰroː˧.weːf˦˥,2
เตาไฟ,taw˧.faj˧,1
เติบโต,tɤːp̚˨˩.toː˧,1
เติม,tɤːm˧,1
เติมเต็ม,tɤːm˧.tem˧,1
เติร์กเมนิสถาน,tɤːk̚˦˥.meː˧.nis˦˥.tʰaːn˩˩˦,2
เติร์กเมนิสถาน,tɤːk̚˦˥.meː˧.nit̚˦˥.sa˨˩.tʰaːn˩˩˦,2
เตียง,tia̯ŋ˧,1
เตียงหัก,tia̯ŋ˧.hak̚˨˩,1
เตียน,tia̯n˧,1
เตี่ย,tia̯˨˩,1
เตี้ย,tia̯˥˩,1
เตี๊ยม,tia̯m˦˥,1
เตือน,tɯa̯n˧,1
เต็งหนาม,teŋ˧.naːm˩˩˦,1
เต็นท์,ten˦˥,1
เต็ม,tem˧,1
เต็มที่,tem˧.tʰiː˥˩,1
เต็มร้อย,tem˧.rɔːj˦˥,1
เต็มใจ,tem˧.t͡ɕaj˧,1
เต่ง,teŋ˨˩,1
เต่า,taw˨˩,1
เต่าทอง,taw˨˩.tʰɔːŋ˧,1
เต่าร้าง,taw˨˩.raːŋ˦˥,1
เต้น,ten˥˩,1
เต้นรำ,ten˥˩.ram˧,1
เต้า,taw˥˩,1
เต้าซี่,taw˥˩.siː˥˩,1
เต้าทึง,taw˥˩.tʰɯŋ˧,1
เต้านม,taw˥˩.nom˧,1
เต้าน้ำ,taw˥˩.naːm˦˥,1
เต้ารับ,taw˥˩.rap̚˦˥,1
เต้าหู้,taw˥˩.huː˥˩,1
เต้าฮวย,taw˥˩.hua̯j˧,1
เต้าเจี้ยว,taw˥˩.t͡ɕia̯w˥˩,1
เต้าเสียบ,taw˥˩.sia̯p̚˨˩,1
เต๋า,taw˩˩˦,1
เถร,tʰeːn˩˩˦,2
เถร,tʰeː˩˩˦.ra˦˥.,2
เถรตรง,tʰeːn˩˩˦.troŋ˧,1
เถรวาท,tʰeː˩˩˦.ra˦˥.waːt̚˥˩,1
เถอะ,tʰɤʔ˨˩,1
เถา,tʰaw˩˩˦,1
เถาปั๊ว,tʰaw˩˩˦.pua̯˦˥,1
เถาวัลย์,tʰaw˩˩˦.wan˧,1
เถาหยวน,tʰaw˩˩˦.jua̯n˩˩˦,1
เถาะ,tʰɔʔ˨˩,1
เถาะศก,tʰɔʔ˨˩.sok̚˨˩,1
เถิด,tʰɤːt̚˨˩,1
เถียง,tʰia̯ŋ˩˩˦,1
เถือ,tʰɯa̯˩˩˦,1
เถื่อน,tʰɯa̯n˨˩,1
เถ้า,tʰaw˥˩,1
เถ้าแก่,tʰaw˥˩.kɛː˨˩,1
เถ้าแก่เนี้ย,tʰaw˥˩.kɛː˨˩.nia̯˦˥,1
เท,tʰeː˧,1
เทกระจาด,tʰeː˧.kra˨˩.t͡ɕaːt̚˨˩,1
เทคนิค,tʰek̚˦˥.nik̚˨˩,1
เทคนีเชียม,tʰek̚˦˥.niː˧.t͡ɕʰia̯m˥˩,1
เทคบอล,tʰek̚˨˩.bɔn˧,2
เทคบอล,tʰek̚˨˩.bɔl˧,2
เทควันโด,tʰeː˧.kʰwan˧.doː˥˩,1
เทคโนโลยี,tʰek̚˦˥.noː˧.loː˧.jiː˧,2
เทคโนโลยี,tʰek̚˦˥.noː˧.loː˧.jiː˥˩,2
เทคโนโลยีสารสนเทศ,tʰek̚˦˥.noː˧.loː˧.jiː˧.saː˩˩˦.ra˦˥.son˩˩˦.tʰeːt̚˥˩,1
เทนนิส,tʰen˧.nit̚˦˥,2
เทนนิส,tʰen˧.nis˦˥,2
เทนเนสซี,tʰen˧.net̚˦˥.siː˧,2
เทนเนสซี,tʰen˧.net̚˦˥.siː˥˩,2
เทนเรค,tʰeːn˧.reːk̚˥˩,1
เทป,tʰeːp̚˦˥,1
เทพ,tʰeːp̚˥˩,3
เทพ,tʰeːp̚˥˩.,3
เทพ,tʰeːp̚˥˩.pʰa˦˥.,3
เทพดา,tʰeːp̚˥˩.pʰa˦˥.daː˧,1
